"","Age","admission.department","flow"
"3509",17,"M5 Day Ward",2
"3510",22,"M5 Day Ward",2
"3511",28,"M5 Day Ward",3
"3512",29,"M5 Day Ward",1
"3513",30,"M5 Day Ward",2
"3514",31,"M5 Day Ward",4
"3515",32,"M5 Day Ward",3
"3516",33,"M5 Day Ward",5
"3517",34,"M5 Day Ward",1
"3518",35,"M5 Day Ward",2
"3519",36,"M5 Day Ward",5
"3520",37,"M5 Day Ward",2
"3521",38,"M5 Day Ward",5
"3522",39,"M5 Day Ward",5
"3523",40,"M5 Day Ward",11
"3524",41,"M5 Day Ward",3
"3525",42,"M5 Day Ward",4
"3526",43,"M5 Day Ward",1
"3527",45,"M5 Day Ward",6
"3528",46,"M5 Day Ward",4
"3529",47,"M5 Day Ward",19
"3530",48,"M5 Day Ward",4
"3531",49,"M5 Day Ward",6
"3532",50,"M5 Day Ward",7
"3533",51,"M5 Day Ward",7
"3534",52,"M5 Day Ward",14
"3535",53,"M5 Day Ward",10
"3536",54,"M5 Day Ward",9
"3537",55,"M5 Day Ward",6
"3538",56,"M5 Day Ward",8
"3539",57,"M5 Day Ward",8
"3540",58,"M5 Day Ward",14
"3541",59,"M5 Day Ward",12
"3542",60,"M5 Day Ward",20
"3543",61,"M5 Day Ward",13
"3544",62,"M5 Day Ward",5
"3545",63,"M5 Day Ward",5
"3546",64,"M5 Day Ward",9
"3547",65,"M5 Day Ward",16
"3548",66,"M5 Day Ward",6
"3549",67,"M5 Day Ward",14
"3550",68,"M5 Day Ward",8
"3551",69,"M5 Day Ward",12
"3552",70,"M5 Day Ward",9
"3553",71,"M5 Day Ward",5
"3554",72,"M5 Day Ward",6
"3555",73,"M5 Day Ward",10
"3556",74,"M5 Day Ward",3
"3557",75,"M5 Day Ward",3
"3558",76,"M5 Day Ward",6
"3559",77,"M5 Day Ward",5
"3560",78,"M5 Day Ward",12
"3561",79,"M5 Day Ward",2
"3562",81,"M5 Day Ward",2
"3563",83,"M5 Day Ward",1
"3564",84,"M5 Day Ward",2
"3565",87,"M5 Day Ward",1
"3566",91,"M5 Day Ward",1
"3567",3,"N3 children&#39;s blood",1
"3568",44,"Laminar Flow Ward of Hematology",1
"3569",74,"Cardiology",1
"3570",82,"Cardiology",1
"3571",53,"Department of Critical Care Medicine",1
"3572",62,"Department of Critical Care Medicine",1
"3573",51,"Endocrinology Department",1
"3574",20,"Nephrology",1
"3575",21,"Nephrology",5
"3576",22,"Nephrology",1
"3577",23,"Nephrology",2
"3578",24,"Nephrology",1
"3579",33,"Nephrology",5
"3580",34,"Nephrology",2
"3581",35,"Nephrology",3
"3582",36,"Nephrology",1
"3583",37,"Nephrology",2
"3584",38,"Nephrology",3
"3585",39,"Nephrology",1
"3586",41,"Nephrology",7
"3587",42,"Nephrology",1
"3588",44,"Nephrology",2
"3589",45,"Nephrology",1
"3590",46,"Nephrology",1
"3591",47,"Nephrology",1
"3592",48,"Nephrology",1
"3593",49,"Nephrology",1
"3594",50,"Nephrology",4
"3595",51,"Nephrology",2
"3596",52,"Nephrology",13
"3597",53,"Nephrology",10
"3598",54,"Nephrology",6
"3599",55,"Nephrology",11
"3600",56,"Nephrology",11
"3601",57,"Nephrology",7
"3602",58,"Nephrology",10
"3603",59,"Nephrology",16
"3604",60,"Nephrology",13
"3605",61,"Nephrology",11
"3606",62,"Nephrology",6
"3607",63,"Nephrology",21
"3608",64,"Nephrology",15
"3609",65,"Nephrology",13
"3610",66,"Nephrology",16
"3611",67,"Nephrology",26
"3612",68,"Nephrology",11
"3613",69,"Nephrology",15
"3614",70,"Nephrology",8
"3615",71,"Nephrology",9
"3616",72,"Nephrology",13
"3617",73,"Nephrology",6
"3618",74,"Nephrology",9
"3619",75,"Nephrology",8
"3620",76,"Nephrology",5
"3621",77,"Nephrology",5
"3622",78,"Nephrology",7
"3623",79,"Nephrology",3
"3624",80,"Nephrology",4
"3625",81,"Nephrology",6
"3626",82,"Nephrology",5
"3627",83,"Nephrology",4
"3628",84,"Nephrology",4
"3629",85,"Nephrology",4
"3630",86,"Nephrology",2
"3631",87,"Nephrology",2
"3632",88,"Nephrology",2
"3633",90,"Nephrology",2
"3634",92,"Nephrology",1
"3635",32,"Cardiology",1
"3636",35,"Cardiology",1
"3637",43,"Cardiology",1
"3638",51,"Cardiology",1
"3639",63,"Cardiology",1
"3640",67,"Cardiology",1
"3641",68,"Cardiology",1
"3642",63,"Department of Critical Care Medicine",1
"3643",30,"Department of Infectious Diseases",1
"3644",16,"Nephropathy Department",2
"3645",17,"Nephropathy Department",2
"3646",18,"Nephropathy Department",1
"3647",19,"Nephropathy Department",3
"3648",20,"Nephropathy Department",1
"3649",23,"Nephropathy Department",1
"3650",24,"Nephropathy Department",3
"3651",25,"Nephropathy Department",2
"3652",27,"Nephropathy Department",4
"3653",28,"Nephropathy Department",1
"3654",29,"Nephropathy Department",4
"3655",31,"Nephropathy Department",8
"3656",32,"Nephropathy Department",2
"3657",33,"Nephropathy Department",12
"3658",34,"Nephropathy Department",4
"3659",35,"Nephropathy Department",1
"3660",36,"Nephropathy Department",1
"3661",37,"Nephropathy Department",10
"3662",38,"Nephropathy Department",9
"3663",39,"Nephropathy Department",6
"3664",40,"Nephropathy Department",3
"3665",41,"Nephropathy Department",1
"3666",42,"Nephropathy Department",2
"3667",43,"Nephropathy Department",3
"3668",44,"Nephropathy Department",11
"3669",45,"Nephropathy Department",3
"3670",46,"Nephropathy Department",14
"3671",47,"Nephropathy Department",10
"3672",48,"Nephropathy Department",15
"3673",49,"Nephropathy Department",15
"3674",50,"Nephropathy Department",17
"3675",51,"Nephropathy Department",17
"3676",52,"Nephropathy Department",20
"3677",53,"Nephropathy Department",14
"3678",54,"Nephropathy Department",21
"3679",55,"Nephropathy Department",15
"3680",56,"Nephropathy Department",19
"3681",57,"Nephropathy Department",14
"3682",58,"Nephropathy Department",15
"3683",59,"Nephropathy Department",25
"3684",60,"Nephropathy Department",17
"3685",61,"Nephropathy Department",25
"3686",62,"Nephropathy Department",17
"3687",63,"Nephropathy Department",33
"3688",64,"Nephropathy Department",23
"3689",65,"Nephropathy Department",30
"3690",66,"Nephropathy Department",27
"3691",67,"Nephropathy Department",25
"3692",68,"Nephropathy Department",41
"3693",69,"Nephropathy Department",26
"3694",70,"Nephropathy Department",26
"3695",71,"Nephropathy Department",18
"3696",72,"Nephropathy Department",19
"3697",73,"Nephropathy Department",13
"3698",74,"Nephropathy Department",17
"3699",75,"Nephropathy Department",12
"3700",76,"Nephropathy Department",15
"3701",77,"Nephropathy Department",22
"3702",78,"Nephropathy Department",16
"3703",79,"Nephropathy Department",12
"3704",80,"Nephropathy Department",6
"3705",81,"Nephropathy Department",11
"3706",82,"Nephropathy Department",16
"3707",83,"Nephropathy Department",13
"3708",84,"Nephropathy Department",11
"3709",85,"Nephropathy Department",11
"3710",86,"Nephropathy Department",5
"3711",87,"Nephropathy Department",8
"3712",88,"Nephropathy Department",5
"3713",89,"Nephropathy Department",1
"3714",90,"Nephropathy Department",2
"3715",92,"Nephropathy Department",1
"3716",52,"Urology",1
"3717",74,"Anorectal Surgery",1
"3718",74,"Cardiac Large Vascular Surgery",1
"3719",42,"Cardiology",1
"3720",51,"Cardiology",1
"3721",55,"Cardiology",2
"3722",58,"Cardiology",1
"3723",61,"Cardiology",1
"3724",62,"Cardiology",2
"3725",63,"Cardiology",1
"3726",65,"Cardiology",1
"3727",68,"Cardiology",2
"3728",69,"Cardiology",1
"3729",71,"Cardiology",1
"3730",73,"Cardiology",1
"3731",76,"Cardiology",1
"3732",78,"Cardiology",1
"3733",79,"Cardiology",3
"3734",80,"Cardiology",1
"3735",81,"Cardiology",1
"3736",83,"Cardiology",1
"3737",84,"Cardiology",2
"3738",83,"Comprehensive internal medicine",1
"3739",78,"Comprehensive Medical Department",1
"3740",83,"Comprehensive Medical Department",1
"3741",81,"Dental department",1
"3742",66,"Department of Critical Care Medicine",1
"3743",78,"Department of Critical Care Medicine",1
"3744",85,"Department of Critical Care Medicine",1
"3745",73,"Department of Infectious Diseases",1
"3746",76,"Department of Rehabilitation Medicine",1
"3747",56,"Department of Traditional Chinese Medicine",1
"3748",67,"Endocrinology Department",1
"3749",69,"Endocrinology Department",1
"3750",62,"Gastroenterology Surgery",1
"3751",62,"Nephropathy Department",1
"3752",67,"Nephropathy Department",1
"3753",75,"Nephropathy Department",1
"3754",10,"Neurology",1
"3755",15,"Neurology",2
"3756",16,"Neurology",4
"3757",19,"Neurology",1
"3758",21,"Neurology",1
"3759",22,"Neurology",1
"3760",23,"Neurology",1
"3761",24,"Neurology",3
"3762",25,"Neurology",2
"3763",26,"Neurology",1
"3764",28,"Neurology",1
"3765",29,"Neurology",3
"3766",30,"Neurology",3
"3767",31,"Neurology",1
"3768",32,"Neurology",1
"3769",33,"Neurology",2
"3770",36,"Neurology",4
"3771",38,"Neurology",1
"3772",39,"Neurology",1
"3773",40,"Neurology",2
"3774",41,"Neurology",2
"3775",42,"Neurology",1
"3776",43,"Neurology",5
"3777",44,"Neurology",8
"3778",45,"Neurology",13
"3779",46,"Neurology",6
"3780",47,"Neurology",8
"3781",48,"Neurology",9
"3782",49,"Neurology",12
"3783",50,"Neurology",6
"3784",51,"Neurology",30
"3785",52,"Neurology",12
"3786",53,"Neurology",27
"3787",54,"Neurology",28
"3788",55,"Neurology",23
"3789",56,"Neurology",33
"3790",57,"Neurology",35
"3791",58,"Neurology",26
"3792",59,"Neurology",33
"3793",60,"Neurology",39
"3794",61,"Neurology",28
"3795",62,"Neurology",38
"3796",63,"Neurology",41
"3797",64,"Neurology",42
"3798",65,"Neurology",62
"3799",66,"Neurology",53
"3800",67,"Neurology",58
"3801",68,"Neurology",57
"3802",69,"Neurology",58
"3803",70,"Neurology",47
"3804",71,"Neurology",62
"3805",72,"Neurology",58
"3806",73,"Neurology",50
"3807",74,"Neurology",55
"3808",75,"Neurology",51
"3809",76,"Neurology",55
"3810",77,"Neurology",53
"3811",78,"Neurology",65
"3812",79,"Neurology",63
"3813",80,"Neurology",46
"3814",81,"Neurology",51
"3815",82,"Neurology",40
"3816",83,"Neurology",30
"3817",84,"Neurology",58
"3818",85,"Neurology",36
"3819",86,"Neurology",23
"3820",87,"Neurology",25
"3821",88,"Neurology",16
"3822",89,"Neurology",9
"3823",90,"Neurology",12
"3824",91,"Neurology",8
"3825",92,"Neurology",2
"3826",93,"Neurology",3
"3827",94,"Neurology",1
"3828",95,"Neurology",1
"3829",97,"Neurology",1
"3830",98,"Neurology",1
"3831",63,"ophthalmology",1
"3832",72,"orthopedics",1
"3833",76,"orthopedics",1
"3834",66,"Otolaryngology",1
"3835",77,"Otolaryngology",1
"3836",71,"Plastic Surgery",1
"3837",66,"Respiratory Medicine",1
"3838",75,"Respiratory Medicine",1
"3839",82,"Respiratory Medicine",1
"3840",60,"Urology",1
"3841",81,"Urology",1
"3842",84,"V4 Surgery Comprehensive Ward",1
"3843",56,"Cardiology",1
"3844",62,"Cardiology",1
"3845",63,"Cardiology",1
"3846",64,"Cardiology",1
"3847",65,"Cardiology",1
"3848",66,"Cardiology",1
"3849",69,"Cardiology",1
"3850",71,"Cardiology",1
"3851",72,"Cardiology",1
"3852",77,"Cardiology",1
"3853",86,"Comprehensive internal medicine",1
"3854",61,"Comprehensive Medical Department",1
"3855",65,"Comprehensive Medical Department",1
"3856",59,"Endocrinology Department",1
"3857",88,"General Medicine",1
"3858",28,"Neurology",1
"3859",52,"Neurology",1
"3860",58,"Neurology",1
"3861",65,"Neurology",1
"3862",72,"Neurology",1
"3863",74,"Neurology",1
"3864",78,"Neurology",1
"3865",80,"Neurology",1
"3866",85,"Neurology",1
"3867",0,"Neurosurgery",1
"3868",15,"Neurosurgery",1
"3869",17,"Neurosurgery",2
"3870",18,"Neurosurgery",1
"3871",30,"Neurosurgery",1
"3872",31,"Neurosurgery",7
"3873",33,"Neurosurgery",2
"3874",35,"Neurosurgery",4
"3875",36,"Neurosurgery",1
"3876",38,"Neurosurgery",1
"3877",39,"Neurosurgery",1
"3878",40,"Neurosurgery",1
"3879",42,"Neurosurgery",2
"3880",43,"Neurosurgery",4
"3881",45,"Neurosurgery",3
"3882",46,"Neurosurgery",2
"3883",47,"Neurosurgery",8
"3884",48,"Neurosurgery",5
"3885",49,"Neurosurgery",12
"3886",50,"Neurosurgery",6
"3887",51,"Neurosurgery",4
"3888",52,"Neurosurgery",4
"3889",53,"Neurosurgery",9
"3890",54,"Neurosurgery",10
"3891",55,"Neurosurgery",10
"3892",56,"Neurosurgery",6
"3893",57,"Neurosurgery",10
"3894",58,"Neurosurgery",12
"3895",59,"Neurosurgery",8
"3896",60,"Neurosurgery",11
"3897",61,"Neurosurgery",11
"3898",62,"Neurosurgery",6
"3899",63,"Neurosurgery",6
"3900",64,"Neurosurgery",15
"3901",65,"Neurosurgery",4
"3902",66,"Neurosurgery",13
"3903",67,"Neurosurgery",21
"3904",68,"Neurosurgery",9
"3905",69,"Neurosurgery",12
"3906",70,"Neurosurgery",7
"3907",71,"Neurosurgery",12
"3908",72,"Neurosurgery",6
"3909",73,"Neurosurgery",7
"3910",74,"Neurosurgery",4
"3911",75,"Neurosurgery",4
"3912",76,"Neurosurgery",5
"3913",77,"Neurosurgery",10
"3914",78,"Neurosurgery",7
"3915",79,"Neurosurgery",6
"3916",80,"Neurosurgery",2
"3917",81,"Neurosurgery",2
"3918",82,"Neurosurgery",2
"3919",84,"Neurosurgery",1
"3920",85,"Neurosurgery",2
"3921",87,"Neurosurgery",3
"3922",88,"Neurosurgery",1
"3923",55,"Otolaryngology",1
"3924",63,"Vascular Surgery",1
"3925",72,"Vascular Surgery",1
"3926",50,"New Cell Therapy Department",1
"3927",18,"Nuclear Medicine Department",1
"3928",27,"Nuclear Medicine Department",1
"3929",29,"Nuclear Medicine Department",2
"3930",30,"Nuclear Medicine Department",1
"3931",33,"Nuclear Medicine Department",1
"3932",35,"Nuclear Medicine Department",1
"3933",43,"Nuclear Medicine Department",2
"3934",44,"Nuclear Medicine Department",1
"3935",47,"Nuclear Medicine Department",2
"3936",52,"Nuclear Medicine Department",2
"3937",54,"Nuclear Medicine Department",1
"3938",31,"Nuclide Therapy Department",2
"3939",33,"Nuclide Therapy Department",1
"3940",36,"Nuclide Therapy Department",1
"3941",41,"Nuclide Therapy Department",1
"3942",42,"Nuclide Therapy Department",1
"3943",45,"Nuclide Therapy Department",1
"3944",58,"Nuclide Therapy Department",1
"3945",62,"Nuclide Therapy Department",1
"3946",22,"obstetrics",1
"3947",23,"obstetrics",3
"3948",24,"obstetrics",5
"3949",25,"obstetrics",11
"3950",26,"obstetrics",25
"3951",27,"obstetrics",17
"3952",28,"obstetrics",40
"3953",29,"obstetrics",37
"3954",30,"obstetrics",41
"3955",31,"obstetrics",41
"3956",32,"obstetrics",24
"3957",33,"obstetrics",27
"3958",34,"obstetrics",33
"3959",35,"obstetrics",17
"3960",36,"obstetrics",17
"3961",37,"obstetrics",6
"3962",38,"obstetrics",9
"3963",39,"obstetrics",10
"3964",40,"obstetrics",5
"3965",41,"obstetrics",3
"3966",43,"obstetrics",1
"3967",52,"obstetrics",1
"3968",70,"Oncology Department",1
"3969",71,"Oncology Department",1
"3970",69,"Cardiology",1
"3971",70,"Cardiology",1
"3972",76,"Cardiology",1
"3973",87,"Cardiology",1
"3974",52,"Comprehensive internal medicine",1
"3975",67,"Comprehensive internal medicine",1
"3976",74,"Comprehensive internal medicine",1
"3977",89,"Comprehensive internal medicine",1
"3978",68,"Comprehensive Medical Department",1
"3979",86,"Comprehensive Medical Department",1
"3980",60,"Department of Traditional Chinese Medicine",1
"3981",61,"Endocrinology Department",1
"3982",65,"Endocrinology Department",2
"3983",60,"Hepatobiliary Surgery",1
"3984",0,"ophthalmology",1
"3985",2,"ophthalmology",1
"3986",3,"ophthalmology",3
"3987",5,"ophthalmology",3
"3988",7,"ophthalmology",1
"3989",12,"ophthalmology",1
"3990",14,"ophthalmology",1
"3991",15,"ophthalmology",2
"3992",16,"ophthalmology",1
"3993",18,"ophthalmology",2
"3994",19,"ophthalmology",3
"3995",20,"ophthalmology",1
"3996",22,"ophthalmology",1
"3997",23,"ophthalmology",1
"3998",24,"ophthalmology",1
"3999",25,"ophthalmology",2
"4000",26,"ophthalmology",1
"4001",27,"ophthalmology",2
"4002",28,"ophthalmology",2
"4003",29,"ophthalmology",1
"4004",30,"ophthalmology",4
"4005",33,"ophthalmology",2
"4006",34,"ophthalmology",3
"4007",35,"ophthalmology",2
"4008",36,"ophthalmology",1
"4009",37,"ophthalmology",3
"4010",38,"ophthalmology",2
"4011",39,"ophthalmology",1
"4012",40,"ophthalmology",1
"4013",41,"ophthalmology",1
"4014",42,"ophthalmology",4
"4015",43,"ophthalmology",2
"4016",44,"ophthalmology",2
"4017",45,"ophthalmology",7
"4018",46,"ophthalmology",2
"4019",47,"ophthalmology",7
"4020",48,"ophthalmology",10
"4021",49,"ophthalmology",10
"4022",50,"ophthalmology",11
"4023",51,"ophthalmology",11
"4024",52,"ophthalmology",7
"4025",53,"ophthalmology",13
"4026",54,"ophthalmology",18
"4027",55,"ophthalmology",14
"4028",56,"ophthalmology",23
"4029",57,"ophthalmology",15
"4030",58,"ophthalmology",30
"4031",59,"ophthalmology",31
"4032",60,"ophthalmology",34
"4033",61,"ophthalmology",36
"4034",62,"ophthalmology",24
"4035",63,"ophthalmology",25
"4036",64,"ophthalmology",30
"4037",65,"ophthalmology",27
"4038",66,"ophthalmology",19
"4039",67,"ophthalmology",32
"4040",68,"ophthalmology",51
"4041",69,"ophthalmology",39
"4042",70,"ophthalmology",48
"4043",71,"ophthalmology",36
"4044",72,"ophthalmology",41
"4045",73,"ophthalmology",43
"4046",74,"ophthalmology",40
"4047",75,"ophthalmology",49
"4048",76,"ophthalmology",35
"4049",77,"ophthalmology",42
"4050",78,"ophthalmology",27
"4051",79,"ophthalmology",37
"4052",80,"ophthalmology",33
"4053",81,"ophthalmology",29
"4054",82,"ophthalmology",22
"4055",83,"ophthalmology",19
"4056",84,"ophthalmology",23
"4057",85,"ophthalmology",13
"4058",86,"ophthalmology",8
"4059",87,"ophthalmology",6
"4060",88,"ophthalmology",13
"4061",89,"ophthalmology",5
"4062",90,"ophthalmology",8
"4063",91,"ophthalmology",3
"4064",92,"ophthalmology",1
"4065",93,"ophthalmology",1
"4066",94,"ophthalmology",1
"4067",96,"ophthalmology",1
"4068",97,"ophthalmology",1
"4069",87,"V4 Surgery Comprehensive Ward",1
"4070",65,"Cardiology",1
"4071",72,"Cardiology",1
"4072",86,"Department of Respiratory and Critical Care Medicine",1
"4073",76,"dermatology",1
"4074",66,"Endocrinology Department",1
"4075",70,"Gastroenterology",1
"4076",85,"Gastroenterology",1
"4077",55,"Nephrology",1
"4078",83,"Neurology",1
"4079",5,"Orthopedic surgery",1
"4080",8,"Orthopedic surgery",1
"4081",9,"Orthopedic surgery",1
"4082",15,"Orthopedic surgery",2
"4083",16,"Orthopedic surgery",2
"4084",18,"Orthopedic surgery",1
"4085",19,"Orthopedic surgery",3
"4086",20,"Orthopedic surgery",2
"4087",21,"Orthopedic surgery",1
"4088",22,"Orthopedic surgery",1
"4089",27,"Orthopedic surgery",2
"4090",29,"Orthopedic surgery",2
"4091",33,"Orthopedic surgery",1
"4092",34,"Orthopedic surgery",1
"4093",35,"Orthopedic surgery",2
"4094",36,"Orthopedic surgery",1
"4095",37,"Orthopedic surgery",2
"4096",39,"Orthopedic surgery",3
"4097",40,"Orthopedic surgery",1
"4098",41,"Orthopedic surgery",3
"4099",42,"Orthopedic surgery",3
"4100",44,"Orthopedic surgery",1
"4101",45,"Orthopedic surgery",1
"4102",46,"Orthopedic surgery",2
"4103",47,"Orthopedic surgery",1
"4104",48,"Orthopedic surgery",2
"4105",50,"Orthopedic surgery",3
"4106",51,"Orthopedic surgery",3
"4107",52,"Orthopedic surgery",2
"4108",53,"Orthopedic surgery",3
"4109",54,"Orthopedic surgery",3
"4110",55,"Orthopedic surgery",6
"4111",56,"Orthopedic surgery",4
"4112",57,"Orthopedic surgery",4
"4113",58,"Orthopedic surgery",7
"4114",59,"Orthopedic surgery",10
"4115",60,"Orthopedic surgery",7
"4116",61,"Orthopedic surgery",3
"4117",62,"Orthopedic surgery",3
"4118",63,"Orthopedic surgery",6
"4119",64,"Orthopedic surgery",3
"4120",65,"Orthopedic surgery",12
"4121",66,"Orthopedic surgery",7
"4122",67,"Orthopedic surgery",11
"4123",68,"Orthopedic surgery",12
"4124",69,"Orthopedic surgery",4
"4125",70,"Orthopedic surgery",10
"4126",71,"Orthopedic surgery",16
"4127",72,"Orthopedic surgery",11
"4128",73,"Orthopedic surgery",21
"4129",74,"Orthopedic surgery",10
"4130",75,"Orthopedic surgery",8
"4131",76,"Orthopedic surgery",13
"4132",77,"Orthopedic surgery",12
"4133",78,"Orthopedic surgery",10
"4134",79,"Orthopedic surgery",5
